date,year,month,month_name,market,region,market_type,lat,lon,commodity,unit,price_zmw_kg,volume_kg,quality,season,rainfall_index,inflation_index,price_trend,pct_change_mom,price_lag1,price_lag2,price_lag3,rolling_avg_3m,fra_active,shock_event,source,verified
2015-07-01,2015,7,July,Lusaka,Lusaka,urban,-15.4167,28.2833,Sweet Potatoes,ZMW/kg,1.5,1920,Grade A,Post-Harvest,1.1,0.71,up,7.14,1.4,1.51,1.98,1.47,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Lusaka,Lusaka,urban,-15.4167,28.2833,Cassava,ZMW/kg,1.19,2643,Grade B,Post-Harvest,1.08,0.71,stable,0.85,1.18,1.22,1.23,1.2,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Lusaka,Lusaka,urban,-15.4167,28.2833,Onions,ZMW/kg,2.38,3416,Grade A,Post-Harvest,1.04,0.71,down,-6.3,2.54,3.17,3.83,2.7,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Lusaka,Lusaka,urban,-15.4167,28.2833,Cabbage,ZMW/kg,1.26,3259,Grade B,Post-Harvest,1.02,0.71,stable,0.0,1.26,1.32,1.44,1.28,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Maize,ZMW/kg,1.2,5635,Grade A,Post-Harvest,1.22,0.71,up,6.19,1.13,1.24,1.57,1.19,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Tomatoes,ZMW/kg,1.93,2541,Grade A,Post-Harvest,1.25,0.71,down,-9.39,2.13,2.28,2.6,2.11,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Beans,ZMW/kg,4.12,1254,Grade A,Post-Harvest,1.1,0.71,up,3.52,3.98,4.3,4.54,4.13,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Groundnuts,ZMW/kg,5.29,1239,Grade C,Post-Harvest,1.08,0.71,up,8.18,4.89,5.27,5.58,5.15,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Rice,ZMW/kg,5.35,1976,Grade C,Post-Harvest,0.81,0.71,stable,-1.29,5.42,5.29,5.36,5.35,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Soybeans,ZMW/kg,3.23,1858,Grade C,Post-Harvest,1.05,0.71,up,6.6,3.03,3.12,3.54,3.13,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Sweet Potatoes,ZMW/kg,1.44,1087,Grade A,Post-Harvest,0.94,0.71,stable,-0.69,1.45,1.64,2.04,1.51,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Cassava,ZMW/kg,1.15,1108,Grade A,Post-Harvest,0.86,0.71,stable,0.88,1.14,1.2,1.25,1.16,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Onions,ZMW/kg,2.14,1536,Grade B,Post-Harvest,1.24,0.71,down,-8.94,2.35,2.72,3.59,2.4,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kabwe,Central,urban,-14.4469,28.4464,Cabbage,ZMW/kg,1.13,1667,Grade B,Post-Harvest,1.05,0.71,stable,0.89,1.12,1.41,1.53,1.22,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Maize,ZMW/kg,1.25,6178,Grade A,Post-Harvest,0.93,0.71,up,11.61,1.12,1.23,1.61,1.2,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Tomatoes,ZMW/kg,1.98,2777,Grade B,Post-Harvest,1.12,0.71,stable,1.54,1.95,2.16,2.7,2.03,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Beans,ZMW/kg,4.49,1860,Grade C,Post-Harvest,1.05,0.71,up,14.54,3.92,4.12,4.81,4.18,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Groundnuts,ZMW/kg,5.4,1284,Grade A,Post-Harvest,0.87,0.71,stable,0.75,5.36,5.12,5.64,5.29,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Rice,ZMW/kg,5.56,1781,Grade B,Post-Harvest,0.75,0.71,down,-4.63,5.83,5.63,5.29,5.67,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Soybeans,ZMW/kg,3.27,3772,Grade B,Post-Harvest,0.87,0.71,up,11.22,2.94,3.09,3.38,3.1,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Sweet Potatoes,ZMW/kg,1.61,1623,Grade B,Post-Harvest,1.15,0.71,up,8.05,1.49,1.66,1.97,1.59,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Cassava,ZMW/kg,1.22,2283,Grade A,Post-Harvest,0.79,0.71,up,7.02,1.14,1.18,1.31,1.18,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Onions,ZMW/kg,2.36,2818,Grade C,Post-Harvest,0.78,0.71,stable,0.43,2.35,2.83,3.13,2.51,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Ndola,Copperbelt,urban,-12.9587,28.6366,Cabbage,ZMW/kg,1.28,3124,Grade A,Post-Harvest,1.07,0.71,up,12.28,1.14,1.32,1.72,1.25,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Maize,ZMW/kg,1.24,6945,Grade C,Post-Harvest,0.88,0.71,up,6.9,1.16,1.18,1.65,1.19,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Tomatoes,ZMW/kg,1.91,2284,Grade A,Post-Harvest,0.9,0.71,down,-6.37,2.04,2.65,3.03,2.2,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Beans,ZMW/kg,4.13,1894,Grade A,Post-Harvest,1.15,0.71,up,10.43,3.74,4.01,4.35,3.96,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Groundnuts,ZMW/kg,5.11,1808,Grade B,Post-Harvest,0.97,0.71,stable,1.19,5.05,5.07,5.79,5.08,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Rice,ZMW/kg,5.28,2381,Grade A,Post-Harvest,0.97,0.71,down,-8.01,5.74,5.53,5.45,5.52,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Soybeans,ZMW/kg,3.22,3431,Grade A,Post-Harvest,0.86,0.71,stable,0.31,3.21,3.3,3.58,3.24,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Sweet Potatoes,ZMW/kg,1.63,1482,Grade C,Post-Harvest,1.03,0.71,up,7.24,1.52,1.54,2.04,1.56,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Cassava,ZMW/kg,1.18,2253,Grade A,Post-Harvest,1.03,0.71,stable,-0.84,1.19,1.19,1.32,1.19,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Onions,ZMW/kg,2.48,1847,Grade A,Post-Harvest,0.79,0.71,down,-12.37,2.83,2.72,3.45,2.68,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kitwe,Copperbelt,urban,-12.8024,28.2132,Cabbage,ZMW/kg,1.16,2761,Grade A,Post-Harvest,1.14,0.71,down,-3.33,1.2,1.26,1.54,1.21,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Maize,ZMW/kg,1.05,6293,Grade A,Post-Harvest,0.94,0.71,stable,0.0,1.05,1.13,1.41,1.08,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Tomatoes,ZMW/kg,1.67,3378,Grade A,Post-Harvest,0.96,0.71,up,3.09,1.62,1.96,2.39,1.75,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Beans,ZMW/kg,3.66,3009,Grade A,Post-Harvest,1.11,0.71,up,5.17,3.48,3.55,4.04,3.56,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Groundnuts,ZMW/kg,4.6,3090,Grade C,Post-Harvest,0.89,0.71,up,7.48,4.28,4.45,4.89,4.44,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Rice,ZMW/kg,5.35,1428,Grade B,Post-Harvest,0.94,0.71,stable,-1.83,5.45,5.49,5.14,5.43,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Soybeans,ZMW/kg,2.88,5001,Grade C,Post-Harvest,0.89,0.71,up,18.03,2.44,2.82,2.88,2.71,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Sweet Potatoes,ZMW/kg,1.34,2306,Grade B,Post-Harvest,1.04,0.71,up,5.51,1.27,1.37,1.69,1.33,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Cassava,ZMW/kg,0.92,1437,Grade A,Post-Harvest,0.81,0.71,stable,2.22,0.9,0.94,1.03,0.92,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Onions,ZMW/kg,1.99,1556,Grade A,Post-Harvest,0.96,0.71,stable,-2.45,2.04,2.28,3.16,2.1,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Chipata,Eastern,rural,-13.6333,32.65,Cabbage,ZMW/kg,0.95,2042,Grade A,Post-Harvest,0.96,0.71,down,-12.04,1.08,1.11,1.36,1.05,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Maize,ZMW/kg,1.22,4465,Grade A,Post-Harvest,1.1,0.71,up,11.93,1.09,1.22,1.57,1.18,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Tomatoes,ZMW/kg,1.79,1832,Grade C,Post-Harvest,0.99,0.71,down,-18.26,2.19,2.35,2.87,2.11,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Beans,ZMW/kg,4.2,1343,Grade B,Post-Harvest,1.09,0.71,up,4.48,4.02,4.34,4.48,4.19,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Groundnuts,ZMW/kg,5.27,958,Grade A,Post-Harvest,0.93,0.71,up,11.65,4.72,5.26,5.73,5.08,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Rice,ZMW/kg,5.41,1878,Grade A,Post-Harvest,1.2,0.71,stable,1.88,5.31,5.55,5.58,5.42,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Soybeans,ZMW/kg,3.23,2531,Grade A,Post-Harvest,1.0,0.71,up,4.19,3.1,3.12,3.46,3.15,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Sweet Potatoes,ZMW/kg,1.67,933,Grade C,Post-Harvest,0.82,0.71,up,18.44,1.41,1.55,2.11,1.54,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Cassava,ZMW/kg,1.12,1304,Grade A,Post-Harvest,0.74,0.71,down,-4.27,1.17,1.16,1.24,1.15,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Onions,ZMW/kg,2.43,1361,Grade A,Post-Harvest,1.02,0.71,down,-5.08,2.56,2.97,3.16,2.65,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Livingstone,Southern,urban,-17.8617,25.858,Cabbage,ZMW/kg,1.03,2036,Grade B,Post-Harvest,1.1,0.71,down,-4.63,1.08,1.39,1.71,1.17,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Maize,ZMW/kg,1.23,3232,Grade A,Post-Harvest,1.04,0.71,stable,-0.81,1.24,1.37,1.74,1.28,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Tomatoes,ZMW/kg,2.2,835,Grade B,Post-Harvest,1.07,0.71,down,-9.84,2.44,2.55,3.37,2.4,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Beans,ZMW/kg,4.77,983,Grade A,Post-Harvest,0.95,0.71,up,7.67,4.43,4.57,4.91,4.59,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Groundnuts,ZMW/kg,5.68,1197,Grade B,Post-Harvest,0.92,0.71,up,7.37,5.29,5.53,5.75,5.5,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Rice,ZMW/kg,6.24,2834,Grade C,Post-Harvest,0.87,0.71,stable,-2.19,6.38,6.36,6.52,6.33,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Soybeans,ZMW/kg,3.36,823,Grade A,Post-Harvest,0.95,0.71,stable,1.82,3.3,3.72,3.92,3.46,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Sweet Potatoes,ZMW/kg,1.62,1647,Grade B,Post-Harvest,0.71,0.71,up,3.18,1.57,1.66,2.31,1.62,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Cassava,ZMW/kg,0.93,3072,Grade A,Post-Harvest,0.95,0.71,stable,-1.06,0.94,0.95,1.03,0.94,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Onions,ZMW/kg,2.5,596,Grade A,Post-Harvest,1.1,0.71,down,-8.76,2.74,2.96,3.81,2.73,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Mongu,Western,remote,-15.255,23.1267,Cabbage,ZMW/kg,1.29,902,Grade A,Post-Harvest,1.04,0.71,down,-4.44,1.35,1.21,1.71,1.28,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Maize,ZMW/kg,1.23,3571,Grade A,Post-Harvest,0.89,0.71,up,6.03,1.16,1.28,1.63,1.22,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Tomatoes,ZMW/kg,1.9,1928,Grade A,Post-Harvest,1.21,0.71,down,-8.65,2.08,2.37,3.08,2.12,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Beans,ZMW/kg,3.86,2510,Grade A,Post-Harvest,0.83,0.71,up,4.89,3.68,3.62,4.18,3.72,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Groundnuts,ZMW/kg,4.91,2235,Grade B,Post-Harvest,0.87,0.71,up,8.87,4.51,4.55,4.91,4.66,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Rice,ZMW/kg,5.93,1190,Grade A,Post-Harvest,0.97,0.71,stable,0.51,5.9,6.14,6.15,5.99,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Soybeans,ZMW/kg,3.21,1594,Grade B,Post-Harvest,1.08,0.71,up,7.36,2.99,3.03,3.45,3.08,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Sweet Potatoes,ZMW/kg,1.19,2167,Grade C,Post-Harvest,1.0,0.71,down,-4.8,1.25,1.35,1.73,1.26,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Cassava,ZMW/kg,0.9,3268,Grade B,Post-Harvest,1.01,0.71,up,5.88,0.85,0.89,0.94,0.88,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Onions,ZMW/kg,2.52,1219,Grade A,Post-Harvest,0.94,0.71,down,-6.67,2.7,2.81,3.7,2.68,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-07-01,2015,7,July,Kasama,Northern,rural,-10.2167,31.1833,Cabbage,ZMW/kg,1.17,1265,Grade A,Post-Harvest,1.2,0.71,down,-9.3,1.29,1.42,1.74,1.29,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Maize,ZMW/kg,1.37,9714,Grade B,Post-Harvest,1.13,0.715,up,13.22,1.21,1.13,1.32,1.24,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Tomatoes,ZMW/kg,2.21,3799,Grade C,Post-Harvest,1.07,0.715,up,13.33,1.95,1.96,2.24,2.04,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Beans,ZMW/kg,4.31,2459,Grade C,Post-Harvest,1.12,0.715,stable,-0.23,4.32,4.33,4.5,4.32,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Groundnuts,ZMW/kg,5.79,2384,Grade A,Post-Harvest,0.85,0.715,up,8.02,5.36,5.09,5.42,5.41,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Rice,ZMW/kg,5.49,3415,Grade B,Post-Harvest,1.02,0.715,up,4.57,5.25,5.56,5.54,5.43,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Soybeans,ZMW/kg,3.77,5377,Grade C,Post-Harvest,0.95,0.715,up,12.87,3.34,3.12,3.24,3.41,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Sweet Potatoes,ZMW/kg,1.86,2685,Grade C,Post-Harvest,1.01,0.715,up,24.0,1.5,1.4,1.51,1.59,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Cassava,ZMW/kg,1.28,2660,Grade A,Post-Harvest,0.79,0.715,up,7.56,1.19,1.18,1.22,1.22,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Onions,ZMW/kg,2.62,2660,Grade C,Post-Harvest,0.91,0.715,up,10.08,2.38,2.54,3.17,2.51,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Lusaka,Lusaka,urban,-15.4167,28.2833,Cabbage,ZMW/kg,1.45,4413,Grade A,Post-Harvest,1.1,0.715,up,15.08,1.26,1.26,1.32,1.32,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Maize,ZMW/kg,1.33,3967,Grade C,Post-Harvest,1.01,0.715,up,10.83,1.2,1.13,1.24,1.22,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Tomatoes,ZMW/kg,1.91,2287,Grade A,Post-Harvest,0.82,0.715,stable,-1.04,1.93,2.13,2.28,1.99,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Beans,ZMW/kg,4.24,1323,Grade C,Post-Harvest,0.92,0.715,stable,2.91,4.12,3.98,4.3,4.11,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Groundnuts,ZMW/kg,5.23,1212,Grade C,Post-Harvest,0.93,0.715,stable,-1.13,5.29,4.89,5.27,5.14,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Rice,ZMW/kg,5.5,1514,Grade B,Post-Harvest,0.99,0.715,stable,2.8,5.35,5.42,5.29,5.42,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Soybeans,ZMW/kg,3.59,2705,Grade C,Post-Harvest,1.03,0.715,up,11.15,3.23,3.03,3.12,3.28,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Sweet Potatoes,ZMW/kg,1.72,885,Grade C,Post-Harvest,1.3,0.715,up,19.44,1.44,1.45,1.64,1.54,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Cassava,ZMW/kg,1.21,1404,Grade A,Post-Harvest,0.96,0.715,up,5.22,1.15,1.14,1.2,1.17,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Onions,ZMW/kg,2.92,1517,Grade C,Post-Harvest,1.2,0.715,up,36.45,2.14,2.35,2.72,2.47,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Kabwe,Central,urban,-14.4469,28.4464,Cabbage,ZMW/kg,1.22,1740,Grade B,Post-Harvest,0.8,0.715,up,7.96,1.13,1.12,1.41,1.16,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Maize,ZMW/kg,1.36,6970,Grade A,Post-Harvest,1.16,0.715,up,8.8,1.25,1.12,1.23,1.24,1,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Tomatoes,ZMW/kg,2.36,2280,Grade A,Post-Harvest,0.91,0.715,up,19.19,1.98,1.95,2.16,2.1,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Beans,ZMW/kg,4.62,2079,Grade C,Post-Harvest,1.0,0.715,stable,2.9,4.49,3.92,4.12,4.34,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Groundnuts,ZMW/kg,5.12,1336,Grade C,Post-Harvest,0.63,0.715,down,-5.19,5.4,5.36,5.12,5.29,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Rice,ZMW/kg,5.63,2704,Grade C,Post-Harvest,0.97,0.715,stable,1.26,5.56,5.83,5.63,5.67,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Soybeans,ZMW/kg,3.76,3508,Grade A,Post-Harvest,1.03,0.715,up,14.98,3.27,2.94,3.09,3.32,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Sweet Potatoes,ZMW/kg,1.71,1608,Grade A,Post-Harvest,1.01,0.715,up,6.21,1.61,1.49,1.66,1.6,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Cassava,ZMW/kg,1.26,1878,Grade B,Post-Harvest,0.87,0.715,up,3.28,1.22,1.14,1.18,1.21,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Onions,ZMW/kg,2.7,1918,Grade B,Post-Harvest,0.9,0.715,up,14.41,2.36,2.35,2.83,2.47,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
2015-08-01,2015,8,August,Ndola,Copperbelt,urban,-12.9587,28.6366,Cabbage,ZMW/kg,1.34,2730,Grade A,Post-Harvest,1.24,0.715,up,4.69,1.28,1.14,1.32,1.25,0,none,FarmConnect/FEWS-NET/CSO-Zambia,1
